crop_name,date,farm_price,retail_price_pettah,retail_price_dambulla,average_spread,year,month,spread_pct,dambulla_premium,month_sin,month_cos
Green Chilli,2011-03-01,150.25,195.64,210.37,52.76,2011,3,35.11478528134091,14.730000000000018,1.0,6.123233995736766e-17
Green Chilli,2011-04-01,157.58,191.43,208.14,42.2,2011,4,26.78003123490847,16.70999999999998,0.8660254037844387,-0.49999999999999983
Green Chilli,2011-05-01,128.98,157.69,177.91,38.82,2011,5,30.09766622913147,20.22,0.49999999999999994,-0.8660254037844387
Green Chilli,2011-06-01,128.76,166.58,176.8,42.93,2011,6,33.34107382644157,10.219999999999999,1.2246467991473532e-16,-1.0
Green Chilli,2011-07-01,128.81,167.58,167.47,38.72,2011,7,30.05975463104213,-0.11000000000001364,-0.4999999999999998,-0.8660254037844388
Green Chilli,2011-08-01,152.49,199.12,210.35,52.24,2011,8,34.257961664396575,11.22999999999999,-0.8660254037844384,-0.5000000000000004
Green Chilli,2011-09-01,146.16,195.2,208.28,55.58,2011,9,38.026793906134436,13.080000000000013,-1.0,-1.8369701987210297e-16
Green Chilli,2011-10-01,121.65,147.57,154.27,29.27,2011,10,24.060810472001254,6.700000000000017,-0.8660254037844386,0.5000000000000001
Green Chilli,2011-11-01,135.27,181.0,178.12,44.29,2011,11,32.741899355437745,-2.8799999999999955,-0.5000000000000004,0.8660254037844384
Green Chilli,2011-12-01,131.84,163.26,183.35,41.46,2011,12,31.447184885326994,20.090000000000003,-2.4492935982947064e-16,1.0
Green Chilli,2012-01-01,124.21,157.67,160.58,34.92,2012,1,28.11365581381868,2.910000000000025,0.49999999999999994,0.8660254037844387
Green Chilli,2012-02-01,162.9,214.73,218.67,53.8,2012,2,33.02637628828957,3.9399999999999977,0.8660254037844386,0.5000000000000001
Green Chilli,2012-03-01,145.89,178.88,188.14,37.62,2012,3,25.786533836086207,9.259999999999991,1.0,6.123233995736766e-17
Green Chilli,2012-04-01,146.28,181.01,198.5,43.47,2012,4,29.716960816953225,17.49000000000001,0.8660254037844387,-0.49999999999999983
Green Chilli,2012-05-01,167.79,201.35,226.68,46.23,2012,5,27.552281094057395,25.330000000000013,0.49999999999999994,-0.8660254037844387
Green Chilli,2012-06-01,133.88,180.92,192.33,52.74,2012,6,39.393457280058804,11.410000000000025,1.2246467991473532e-16,-1.0
Green Chilli,2012-07-01,133.75,182.94,167.48,41.46,2012,7,30.99810766496623,-15.460000000000008,-0.4999999999999998,-0.8660254037844388
Green Chilli,2012-08-01,151.14,184.62,192.49,37.42,2012,8,24.75848566991818,7.8700000000000045,-0.8660254037844384,-0.5000000000000004
Green Chilli,2012-09-01,150.42,185.53,216.36,50.53,2012,9,33.59258503351614,30.830000000000013,-1.0,-1.8369701987210297e-16
Green Chilli,2012-10-01,138.98,180.27,191.92,47.12,2012,10,33.90413447680639,11.649999999999977,-0.8660254037844386,0.5000000000000001
Green Chilli,2012-11-01,162.93,224.84,208.69,53.83,2012,11,33.038708010367635,-16.150000000000006,-0.5000000000000004,0.8660254037844384
Green Chilli,2012-12-01,115.82,161.98,154.37,42.36,2012,12,36.573962550541744,-7.609999999999985,-2.4492935982947064e-16,1.0
Green Chilli,2013-01-01,134.66,177.21,172.54,40.22,2013,1,29.867793058225857,-4.670000000000016,0.49999999999999994,0.8660254037844387
Green Chilli,2013-02-01,154.07,213.37,198.51,51.87,2013,2,33.66649336892752,-14.860000000000014,0.8660254037844386,0.5000000000000001
Green Chilli,2013-03-01,132.97,167.26,179.91,40.61,2013,3,30.54070050334624,12.650000000000006,1.0,6.123233995736766e-17
Green Chilli,2013-04-01,153.75,200.64,202.32,47.73,2013,4,31.04388224788146,1.6800000000000068,0.8660254037844387,-0.49999999999999983
Green Chilli,2013-05-01,162.09,195.82,206.6,39.12,2013,5,24.1347250695755,10.780000000000001,0.49999999999999994,-0.8660254037844387
Green Chilli,2013-06-01,178.36,243.4,245.32,66.0,2013,6,37.003791767329126,1.9199999999999875,1.2246467991473532e-16,-1.0
Green Chilli,2013-07-01,181.28,239.83,233.69,55.48,2013,7,30.60457270268496,-6.140000000000015,-0.4999999999999998,-0.8660254037844388
Green Chilli,2013-08-01,168.64,207.92,212.91,41.78,2013,8,24.774653240836553,4.990000000000009,-0.8660254037844384,-0.5000000000000004
Green Chilli,2013-09-01,181.87,239.79,228.29,52.17,2013,9,28.685308910040735,-11.5,-1.0,-1.8369701987210297e-16
Green Chilli,2013-10-01,180.69,230.13,254.68,61.72,2013,10,34.15793117608546,24.55000000000001,-0.8660254037844386,0.5000000000000001
Green Chilli,2013-11-01,156.84,202.93,206.38,47.82,2013,11,30.489651562323665,3.4499999999999886,-0.5000000000000004,0.8660254037844384
Green Chilli,2013-12-01,132.37,173.32,189.51,49.04,2013,12,37.047641423554104,16.189999999999998,-2.4492935982947064e-16,1.0
Green Chilli,2014-01-01,177.14,238.05,227.38,55.58,2014,1,31.37629480845952,-10.670000000000016,0.49999999999999994,0.8660254037844387
Green Chilli,2014-02-01,200.42,250.92,278.53,64.3,2014,2,32.08261047669371,27.609999999999985,0.8660254037844386,0.5000000000000001
Green Chilli,2014-03-01,155.1,210.7,197.01,48.76,2014,3,31.437761806729974,-13.689999999999998,1.0,6.123233995736766e-17
Green Chilli,2014-04-01,190.1,257.76,260.53,69.04,2014,4,36.31770840730752,2.769999999999982,0.8660254037844387,-0.49999999999999983
Green Chilli,2014-05-01,190.26,233.35,271.73,62.28,2014,5,32.73413605900554,38.380000000000024,0.49999999999999994,-0.8660254037844387
Green Chilli,2014-06-01,161.35,218.79,202.59,49.34,2014,6,30.5794666380746,-16.19999999999999,1.2246467991473532e-16,-1.0
Green Chilli,2014-07-01,200.07,240.61,257.62,49.05,2014,7,24.516406999346728,17.00999999999999,-0.4999999999999998,-0.8660254037844388
Green Chilli,2014-08-01,199.36,264.81,254.39,60.24,2014,8,30.216678262099585,-10.420000000000016,-0.8660254037844384,-0.5000000000000004
Green Chilli,2014-09-01,151.08,206.94,199.0,51.89,2014,9,34.34601909847822,-7.939999999999998,-1.0,-1.8369701987210297e-16
Green Chilli,2014-10-01,138.2,176.29,181.94,40.92,2014,10,29.609240514297753,5.650000000000006,-0.8660254037844386,0.5000000000000001
Green Chilli,2014-11-01,176.95,214.87,224.26,42.62,2014,11,24.085886360052918,9.389999999999986,-0.5000000000000004,0.8660254037844384
Green Chilli,2014-12-01,140.65,169.54,190.24,39.24,2014,12,27.899020334859344,20.700000000000017,-2.4492935982947064e-16,1.0
Green Chilli,2015-01-01,169.66,216.87,236.32,56.94,2015,1,33.56122034585621,19.44999999999999,0.49999999999999994,0.8660254037844387
Green Chilli,2015-02-01,205.36,260.49,280.46,65.11,2015,2,31.705282574365707,19.96999999999997,0.8660254037844386,0.5000000000000001
Green Chilli,2015-03-01,188.09,236.48,258.47,59.39,2015,3,31.575292904836566,21.990000000000038,1.0,6.123233995736766e-17
Green Chilli,2015-04-01,238.62,321.84,336.08,90.34,2015,4,37.85934210906793,14.240000000000009,0.8660254037844387,-0.49999999999999983
Green Chilli,2015-05-01,201.25,249.94,286.65,67.04,2015,5,33.31178468979643,36.70999999999998,0.49999999999999994,-0.8660254037844387
Green Chilli,2015-06-01,242.76,321.28,342.63,89.2,2015,6,36.74409427249371,21.350000000000023,1.2246467991473532e-16,-1.0
Green Chilli,2015-07-01,191.48,259.68,251.49,64.11,2015,7,33.48128604486837,-8.189999999999998,-0.4999999999999998,-0.8660254037844388
Green Chilli,2015-08-01,193.64,259.33,248.79,60.42,2015,8,31.202214830502566,-10.539999999999992,-0.8660254037844384,-0.5000000000000004
Green Chilli,2015-09-01,167.5,212.97,220.44,49.2,2015,9,29.37311679216908,7.469999999999999,-1.0,-1.8369701987210297e-16
Green Chilli,2015-10-01,161.34,210.65,203.57,45.77,2015,10,28.368644868820585,-7.0800000000000125,-0.8660254037844386,0.5000000000000001
Green Chilli,2015-11-01,178.78,229.1,241.59,56.56,2015,11,31.636630698830576,12.490000000000009,-0.5000000000000004,0.8660254037844384
Green Chilli,2015-12-01,185.59,227.69,247.03,51.77,2015,12,27.894806888945045,19.340000000000003,-2.4492935982947064e-16,1.0
Green Chilli,2016-01-01,215.91,291.22,271.52,65.46,2016,1,30.318174091902133,-19.700000000000045,0.49999999999999994,0.8660254037844387
Green Chilli,2016-02-01,181.77,226.4,247.13,54.99,2016,2,30.25250027369738,20.72999999999999,0.8660254037844386,0.5000000000000001
Green Chilli,2016-03-01,193.57,257.53,254.99,62.69,2016,3,32.38620014144746,-2.5399999999999636,1.0,6.123233995736766e-17
Green Chilli,2016-04-01,155.08,194.07,204.9,44.4,2016,4,28.630365856096297,10.830000000000013,0.8660254037844387,-0.49999999999999983
Green Chilli,2016-05-01,172.08,209.88,223.93,44.82,2016,5,26.046009968613454,14.050000000000011,0.49999999999999994,-0.8660254037844387
Green Chilli,2016-06-01,153.18,205.99,209.62,54.62,2016,6,35.65737324887501,3.6299999999999955,1.2246467991473532e-16,-1.0
Green Chilli,2016-07-01,204.77,278.14,295.97,82.28,2016,7,40.18164761359202,17.83000000000004,-0.4999999999999998,-0.8660254037844388
Green Chilli,2016-08-01,243.76,294.38,330.2,68.53,2016,8,28.113706878197046,35.81999999999999,-0.8660254037844384,-0.5000000000000004
Green Chilli,2016-09-01,202.07,278.15,264.22,69.12,2016,9,34.2059513010584,-13.92999999999995,-1.0,-1.8369701987210297e-16
Green Chilli,2016-10-01,179.19,231.16,244.5,58.64,2016,10,32.72502219709683,13.340000000000003,-0.8660254037844386,0.5000000000000001
Green Chilli,2016-11-01,225.74,277.24,303.5,64.63,2016,11,28.630269943178018,26.25999999999999,-0.5000000000000004,0.8660254037844384
Green Chilli,2016-12-01,239.29,290.3,332.15,71.94,2016,12,30.0639265895246,41.849999999999966,-2.4492935982947064e-16,1.0
Green Chilli,2017-01-01,247.4,309.76,343.52,79.24,2017,1,32.02908972146737,33.75999999999999,0.49999999999999994,0.8660254037844387
Green Chilli,2017-02-01,189.83,240.99,258.05,59.69,2017,2,31.44390694626405,17.060000000000002,0.8660254037844386,0.5000000000000001
Green Chilli,2017-03-01,210.73,256.62,304.54,69.85,2017,3,33.146664857084964,47.920000000000016,1.0,6.123233995736766e-17
Green Chilli,2017-04-01,253.55,326.71,354.97,87.29,2017,4,34.4271211093981,28.260000000000048,0.8660254037844387,-0.49999999999999983
Green Chilli,2017-05-01,219.0,303.9,283.29,74.6,2017,5,34.06391138634183,-20.609999999999957,0.49999999999999994,-0.8660254037844387
Green Chilli,2017-06-01,201.66,257.02,279.96,66.83,2017,6,33.13992207680151,22.939999999999998,1.2246467991473532e-16,-1.0
Green Chilli,2017-07-01,217.47,273.55,273.18,55.9,2017,7,25.704683080570618,-0.37000000000000455,-0.4999999999999998,-0.8660254037844388
Green Chilli,2017-08-01,220.61,278.97,290.5,64.12,2017,8,29.064852425160954,11.529999999999973,-0.8660254037844384,-0.5000000000000004
Green Chilli,2017-09-01,203.11,263.18,272.81,64.88,2017,9,31.943266238360373,9.629999999999995,-1.0,-1.8369701987210297e-16
Green Chilli,2017-10-01,200.7,254.36,286.93,69.95,2017,10,34.85299708370848,32.56999999999999,-0.8660254037844386,0.5000000000000001
Green Chilli,2017-11-01,200.88,246.27,268.11,56.31,2017,11,28.03164673852711,21.840000000000003,-0.5000000000000004,0.8660254037844384
Green Chilli,2017-12-01,167.18,210.66,214.2,45.25,2017,12,27.066618574818413,3.539999999999992,-2.4492935982947064e-16,1.0
Green Chilli,2018-01-01,285.89,350.7,383.36,81.14,2018,1,28.38153542217797,32.660000000000025,0.49999999999999994,0.8660254037844387
Green Chilli,2018-02-01,205.12,280.5,295.56,82.91,2018,2,40.42022210402588,15.060000000000002,0.8660254037844386,0.5000000000000001
Green Chilli,2018-03-01,184.64,235.94,234.87,50.77,2018,3,27.496735541196095,-1.0699999999999932,1.0,6.123233995736766e-17
Green Chilli,2018-04-01,218.88,288.48,277.67,64.2,2018,4,29.331126950325775,-10.810000000000002,0.8660254037844387,-0.49999999999999983
Green Chilli,2018-05-01,174.45,243.49,241.93,68.26,2018,5,39.12866773937075,-1.5600000000000023,0.49999999999999994,-0.8660254037844387
Green Chilli,2018-06-01,189.64,251.33,269.17,70.61,2018,6,37.23368633532676,17.840000000000003,1.2246467991473532e-16,-1.0
Green Chilli,2018-07-01,220.49,301.3,304.6,82.46,2018,7,37.39850451335457,3.3000000000000114,-0.4999999999999998,-0.8660254037844388
Green Chilli,2018-08-01,244.45,341.35,341.48,96.97,2018,8,39.6686276667508,0.12999999999999545,-0.8660254037844384,-0.5000000000000004
Green Chilli,2018-09-01,186.68,231.86,245.79,52.14,2018,9,27.93013288507988,13.929999999999978,-1.0,-1.8369701987210297e-16
Green Chilli,2018-10-01,203.42,271.29,286.21,75.33,2018,10,37.03173875148031,14.919999999999959,-0.8660254037844386,0.5000000000000001
Green Chilli,2018-11-01,188.79,251.12,236.38,54.96,2018,11,29.111696005246042,-14.740000000000009,-0.5000000000000004,0.8660254037844384
Green Chilli,2018-12-01,279.99,369.81,397.23,103.53,2018,12,36.97630737658225,27.420000000000016,-2.4492935982947064e-16,1.0
Green Chilli,2019-01-01,159.31,209.65,216.44,53.74,2019,1,33.732952273584665,6.789999999999992,0.49999999999999994,0.8660254037844387
Green Chilli,2019-02-01,229.97,299.92,329.79,84.89,2019,2,36.91349440644675,29.870000000000005,0.8660254037844386,0.5000000000000001
Green Chilli,2019-03-01,246.91,322.22,311.55,69.98,2019,3,28.342299484711237,-10.670000000000016,1.0,6.123233995736766e-17
Green Chilli,2019-04-01,266.61,365.43,374.83,103.52,2019,4,38.82823643965476,9.399999999999977,0.8660254037844387,-0.49999999999999983
Green Chilli,2019-05-01,320.01,399.65,429.36,94.5,2019,5,29.53031794933973,29.710000000000036,0.49999999999999994,-0.8660254037844387
Green Chilli,2019-06-01,245.95,309.32,339.77,78.6,2019,6,31.957701989143324,30.44999999999999,1.2246467991473532e-16,-1.0
Green Chilli,2019-07-01,273.46,359.64,342.02,77.37,2019,7,28.292975830843336,-17.620000000000005,-0.4999999999999998,-0.8660254037844388
Green Chilli,2019-08-01,217.21,268.85,279.7,57.06,2019,8,26.26949667625953,10.849999999999966,-0.8660254037844384,-0.5000000000000004
Green Chilli,2019-09-01,270.61,375.96,384.73,109.73,2019,9,40.549114759574756,8.770000000000039,-1.0,-1.8369701987210297e-16
Green Chilli,2019-10-01,271.73,368.69,358.49,91.86,2019,10,33.80560342781311,-10.199999999999989,-0.8660254037844386,0.5000000000000001
Green Chilli,2019-11-01,188.42,256.62,249.22,64.5,2019,11,34.2320166479054,-7.400000000000006,-0.5000000000000004,0.8660254037844384
Green Chilli,2019-12-01,257.99,344.28,369.53,98.91,2019,12,38.33868043773773,25.25,-2.4492935982947064e-16,1.0
Green Chilli,2020-01-01,256.44,308.43,368.34,81.94,2020,1,31.95288100417993,59.90999999999997,0.49999999999999994,0.8660254037844387
Green Chilli,2020-02-01,217.68,261.56,313.93,70.06,2020,2,32.1848437225084,52.370000000000005,0.8660254037844386,0.5000000000000001
Green Chilli,2020-03-01,311.36,405.82,422.57,102.83,2020,3,33.02606852965425,16.75,1.0,6.123233995736766e-17
Green Chilli,2020-04-01,205.02,278.83,266.52,67.65,2020,4,32.99676470746039,-12.310000000000002,0.8660254037844387,-0.49999999999999983
Green Chilli,2020-05-01,320.38,397.29,419.0,87.77,2020,5,27.39558418266303,21.70999999999998,0.49999999999999994,-0.8660254037844387
Green Chilli,2020-06-01,224.95,308.69,288.44,73.62,2020,6,32.72725817859161,-20.25,1.2246467991473532e-16,-1.0
Green Chilli,2020-07-01,212.57,290.85,299.14,82.43,2020,7,38.777796124666644,8.289999999999964,-0.4999999999999998,-0.8660254037844388
Green Chilli,2020-08-01,220.84,294.16,301.95,77.22,2020,8,34.96647574421493,7.789999999999964,-0.8660254037844384,-0.5000000000000004
Green Chilli,2020-09-01,188.29,248.78,259.55,65.88,2020,9,34.988562861244425,10.77000000000001,-1.0,-1.8369701987210297e-16
Green Chilli,2020-10-01,229.92,312.94,296.43,74.77,2020,10,32.51999281489526,-16.50999999999999,-0.8660254037844386,0.5000000000000001
Green Chilli,2020-11-01,219.7,305.14,275.92,70.83,2020,11,32.239402713062034,-29.21999999999997,-0.5000000000000004,0.8660254037844384
Green Chilli,2020-12-01,331.89,450.94,466.92,127.04,2020,12,38.27773109231038,15.980000000000018,-2.4492935982947064e-16,1.0
Green Chilli,2021-01-01,221.95,310.27,289.04,77.71,2021,1,35.012374403075285,-21.22999999999996,0.49999999999999994,0.8660254037844387
Green Chilli,2021-02-01,316.64,399.6,405.61,85.97,2021,2,27.15069885336697,6.009999999999991,0.8660254037844386,0.5000000000000001
Green Chilli,2021-03-01,186.33,250.61,239.19,58.57,2021,3,31.433461367755395,-11.420000000000016,1.0,6.123233995736766e-17
Green Chilli,2021-04-01,393.98,510.63,510.28,116.47,2021,4,29.562406832223253,-0.35000000000002274,0.8660254037844387,-0.49999999999999983
Green Chilli,2021-05-01,216.64,265.28,312.75,72.38,2021,5,33.41025045686371,47.47000000000003,0.49999999999999994,-0.8660254037844387
Green Chilli,2021-06-01,291.51,350.59,376.54,72.06,2021,6,24.71955517150178,25.950000000000045,1.2246467991473532e-16,-1.0
Green Chilli,2021-07-01,345.53,456.05,467.88,116.44,2021,7,33.69894547537248,11.829999999999984,-0.4999999999999998,-0.8660254037844388
Green Chilli,2021-08-01,239.34,315.68,316.21,76.6,2021,8,32.00466616333827,0.5299999999999727,-0.8660254037844384,-0.5000000000000004
Green Chilli,2021-09-01,311.09,391.72,433.24,101.39,2021,9,32.591843970605304,41.51999999999998,-1.0,-1.8369701987210297e-16
Green Chilli,2021-10-01,313.1,390.37,406.13,85.15,2021,10,27.195775408567425,15.759999999999991,-0.8660254037844386,0.5000000000000001
Green Chilli,2021-11-01,212.12,262.29,292.92,65.49,2021,11,30.87401901092824,30.629999999999995,-0.5000000000000004,0.8660254037844384
Green Chilli,2021-12-01,265.29,342.43,355.75,83.8,2021,12,31.588061522084693,13.319999999999993,-2.4492935982947064e-16,1.0
Green Chilli,2022-01-01,240.17,297.98,324.09,70.87,2022,1,29.508252692570807,26.109999999999957,0.49999999999999994,0.8660254037844387
Green Chilli,2022-02-01,325.01,425.9,437.35,106.62,2022,2,32.80513436351671,11.450000000000045,0.8660254037844386,0.5000000000000001
Green Chilli,2022-03-01,301.98,393.79,435.5,112.66,2022,3,37.307094076728895,41.70999999999998,1.0,6.123233995736766e-17
Green Chilli,2022-04-01,318.74,386.72,450.82,100.03,2022,4,31.382935501369296,64.09999999999997,0.8660254037844387,-0.49999999999999983
Green Chilli,2022-05-01,270.17,339.99,343.13,71.39,2022,5,26.42409356179681,3.1399999999999864,0.49999999999999994,-0.8660254037844387
Green Chilli,2022-06-01,244.92,295.14,316.63,60.96,2022,6,24.889749759207188,21.49000000000001,1.2246467991473532e-16,-1.0
Green Chilli,2022-07-01,357.43,447.79,486.15,109.54,2022,7,30.646551591486006,38.35999999999996,-0.4999999999999998,-0.8660254037844388
Green Chilli,2022-08-01,246.69,338.84,356.73,101.1,2022,8,40.98259314013817,17.890000000000043,-0.8660254037844384,-0.5000000000000004
Green Chilli,2022-09-01,243.14,332.49,328.44,87.33,2022,9,35.91756357754233,-4.050000000000011,-1.0,-1.8369701987210297e-16
Green Chilli,2022-10-01,278.59,335.58,397.84,88.12,2022,10,31.630700444847115,62.25999999999999,-0.8660254037844386,0.5000000000000001
Green Chilli,2022-11-01,187.48,239.69,251.39,58.06,2022,11,30.96862013621713,11.699999999999989,-0.5000000000000004,0.8660254037844384
Green Chilli,2022-12-01,253.11,328.84,349.59,86.1,2022,12,34.01681718746111,20.75,-2.4492935982947064e-16,1.0
Green Chilli,2023-01-01,254.27,337.06,343.29,85.9,2023,1,33.78297330279887,6.230000000000018,0.49999999999999994,0.8660254037844387
Green Chilli,2023-02-01,353.36,459.04,462.71,107.51,2023,2,30.425053649237704,3.669999999999959,0.8660254037844386,0.5000000000000001
Green Chilli,2023-03-01,280.83,338.21,385.95,81.25,2023,3,28.932083847137473,47.74000000000001,1.0,6.123233995736766e-17
Green Chilli,2023-04-01,428.26,546.26,594.04,141.89,2023,4,33.13173466311711,47.77999999999997,0.8660254037844387,-0.49999999999999983
Green Chilli,2023-05-01,245.57,311.67,320.23,70.38,2023,5,28.65984091711491,8.560000000000002,0.49999999999999994,-0.8660254037844387
Green Chilli,2023-06-01,275.19,373.75,369.07,96.22,2023,6,34.964920613059846,-4.680000000000007,1.2246467991473532e-16,-1.0
Green Chilli,2023-07-01,244.68,299.62,325.33,67.79,2023,7,27.705563304903013,25.70999999999998,-0.4999999999999998,-0.8660254037844388
Green Chilli,2023-08-01,296.61,410.7,383.47,100.48,2023,8,33.87612222240578,-27.22999999999996,-0.8660254037844384,-0.5000000000000004
Green Chilli,2023-09-01,317.32,394.78,447.41,103.78,2023,9,32.70514537213369,52.63000000000005,-1.0,-1.8369701987210297e-16
Green Chilli,2023-10-01,259.03,345.27,373.6,100.41,2023,10,38.76383478213536,28.33000000000004,-0.8660254037844386,0.5000000000000001
Green Chilli,2023-11-01,313.23,389.26,451.88,107.34,2023,11,34.268737263755945,62.620000000000005,-0.5000000000000004,0.8660254037844384
Green Chilli,2023-12-01,249.94,348.1,333.21,90.72,2023,12,36.296696688526566,-14.890000000000043,-2.4492935982947064e-16,1.0
Green Chilli,2024-01-01,315.42,423.09,456.69,124.47,2024,1,39.461657643251016,33.60000000000002,0.49999999999999994,0.8660254037844387
Green Chilli,2024-02-01,462.31,601.65,599.37,138.2,2024,2,29.89335513111221,-2.2799999999999727,0.8660254037844386,0.5000000000000001
Green Chilli,2024-03-01,239.98,310.53,316.83,73.7,2024,3,30.71087977711485,6.300000000000011,1.0,6.123233995736766e-17
Green Chilli,2024-04-01,267.75,369.71,373.18,103.7,2024,4,38.73014426511886,3.4700000000000273,0.8660254037844387,-0.49999999999999983
Green Chilli,2024-05-01,240.28,331.74,313.24,82.21,2024,5,34.214235802299065,-18.5,0.49999999999999994,-0.8660254037844387
Green Chilli,2024-06-01,278.61,382.12,396.59,110.74,2024,6,39.74730277186649,14.46999999999997,1.2246467991473532e-16,-1.0
Green Chilli,2024-07-01,255.97,312.71,358.32,79.54,2024,7,31.073941839300762,45.610000000000014,-0.4999999999999998,-0.8660254037844388
Green Chilli,2024-08-01,308.01,394.13,425.55,101.83,2024,8,33.060604181486255,31.420000000000016,-0.8660254037844384,-0.5000000000000004
Green Chilli,2024-09-01,304.11,419.66,404.89,108.16,2024,9,35.56606636872633,-14.770000000000039,-1.0,-1.8369701987210297e-16
Green Chilli,2024-10-01,390.74,513.7,535.7,133.96,2024,10,34.28365811443464,22.0,-0.8660254037844386,0.5000000000000001
Green Chilli,2024-11-01,335.75,416.66,467.98,106.57,2024,11,31.74086917621171,51.31999999999999,-0.5000000000000004,0.8660254037844384
Green Chilli,2024-12-01,339.65,448.11,485.82,127.32,2024,12,37.48563595299987,37.70999999999998,-2.4492935982947064e-16,1.0
Green Chilli,2025-01-01,388.71,526.23,536.63,142.72,2025,1,36.71630863206282,10.399999999999977,0.49999999999999994,0.8660254037844387
Green Chilli,2025-02-01,363.04,445.86,478.53,99.15,2025,2,27.311032582902,32.66999999999996,0.8660254037844386,0.5000000000000001
Green Chilli,2025-03-01,266.35,351.19,336.82,77.65,2025,3,29.153358680924097,-14.370000000000005,1.0,6.123233995736766e-17
Green Chilli,2025-04-01,453.73,604.77,569.83,133.57,2025,4,29.438205664556964,-34.93999999999994,0.8660254037844387,-0.49999999999999983
Green Chilli,2025-05-01,349.31,434.61,478.24,107.12,2025,5,30.66616167124856,43.629999999999995,0.49999999999999994,-0.8660254037844387
Green Chilli,2025-06-01,343.79,437.87,457.43,103.86,2025,6,30.210294013701965,19.560000000000002,1.2246467991473532e-16,-1.0
Green Chilli,2025-07-01,377.56,502.93,527.72,137.77,2025,7,36.48955490794711,24.79000000000002,-0.4999999999999998,-0.8660254037844388
Green Chilli,2025-08-01,222.39,287.54,282.33,62.55,2025,8,28.12625202290929,-5.210000000000036,-0.8660254037844384,-0.5000000000000004
Lime,2000-01-01,83.0,107.15,111.53,26.34,2000,1,31.734901524215033,4.3799999999999955,0.49999999999999994,0.8660254037844387
Lime,2000-02-01,81.05,106.63,101.65,23.09,2000,2,28.488552142440295,-4.97999999999999,0.8660254037844386,0.5000000000000001
Lime,2000-03-01,74.42,92.6,98.47,21.11,2000,3,28.36599252083778,5.8700000000000045,1.0,6.123233995736766e-17
Lime,2000-04-01,92.54,124.27,127.37,33.28,2000,4,35.96278802378644,3.1000000000000085,0.8660254037844387,-0.49999999999999983
Lime,2000-05-01,86.74,108.95,122.89,29.18,2000,5,33.6407267227038,13.939999999999998,0.49999999999999994,-0.8660254037844387
Lime,2000-06-01,85.14,115.39,111.56,28.34,2000,6,33.28631279502843,-3.8299999999999983,1.2246467991473532e-16,-1.0
Lime,2000-07-01,77.39,103.84,102.65,25.86,2000,7,33.41512674101726,-1.1899999999999977,-0.4999999999999998,-0.8660254037844388
Lime,2000-08-01,74.65,90.25,105.41,23.18,2000,8,31.051532415897633,15.159999999999997,-0.8660254037844384,-0.5000000000000004
Lime,2000-09-01,77.46,94.3,98.67,19.03,2000,9,24.567487002986056,4.3700000000000045,-1.0,-1.8369701987210297e-16
Lime,2000-10-01,79.68,109.56,109.97,30.08,2000,10,37.75095663785562,0.4099999999999966,-0.8660254037844386,0.5000000000000001
Lime,2000-11-01,74.19,94.35,98.87,22.42,2000,11,30.219665427058327,4.52000000000001,-0.5000000000000004,0.8660254037844384
Lime,2000-12-01,85.7,109.9,109.13,23.82,2000,12,27.79460000630104,-0.7700000000000102,-2.4492935982947064e-16,1.0
Lime,2001-01-01,89.98,108.67,125.27,26.99,2001,1,29.995521231916833,16.599999999999994,0.49999999999999994,0.8660254037844387
Lime,2001-02-01,82.0,98.66,115.6,25.13,2001,2,30.646304089873063,16.939999999999998,0.8660254037844386,0.5000000000000001
Lime,2001-03-01,99.93,139.77,135.89,37.9,2001,3,37.92651063093101,-3.880000000000024,1.0,6.123233995736766e-17
Lime,2001-04-01,90.83,122.39,123.42,32.08,2001,4,35.31868840835802,1.0300000000000011,0.8660254037844387,-0.49999999999999983
Lime,2001-05-01,89.8,122.06,116.06,29.26,2001,5,32.58348264645585,-6.0,0.49999999999999994,-0.8660254037844387
Lime,2001-06-01,82.02,104.75,111.33,26.02,2001,6,31.723931085185214,6.579999999999998,1.2246467991473532e-16,-1.0
Lime,2001-07-01,92.79,128.07,134.21,38.35,2001,7,41.32984014458439,6.140000000000015,-0.4999999999999998,-0.8660254037844388
Lime,2001-08-01,87.27,121.72,124.76,35.97,2001,8,41.2168657993975,3.0400000000000063,-0.8660254037844384,-0.5000000000000004
Lime,2001-09-01,79.2,105.57,103.07,25.12,2001,9,31.717131670288296,-2.5,-1.0,-1.8369701987210297e-16
Lime,2001-10-01,72.52,100.46,97.45,26.44,2001,10,36.4588576132686,-3.009999999999991,-0.8660254037844386,0.5000000000000001
Lime,2001-11-01,77.81,98.33,109.85,26.28,2001,11,33.77453569652269,11.519999999999996,-0.5000000000000004,0.8660254037844384
Lime,2001-12-01,81.44,109.35,103.4,24.94,2001,12,30.62373449934369,-5.949999999999989,-2.4492935982947064e-16,1.0
Lime,2002-01-01,89.39,111.52,115.1,23.92,2002,1,26.759115383023403,3.5799999999999983,0.49999999999999994,0.8660254037844387
Lime,2002-02-01,97.72,125.66,126.47,28.34,2002,2,29.001198320509292,0.8100000000000023,0.8660254037844386,0.5000000000000001
Lime,2002-03-01,87.93,110.63,126.16,30.46,2002,3,34.64115246087517,15.530000000000001,1.0,6.123233995736766e-17
