crop_name,date,farm_price,retail_price_pettah,retail_price_dambulla,average_spread,year,month,spread_pct,dambulla_premium,month_sin,month_cos,temp_mean,temp_max,temp_min,rain_sum,rain_days,sunshine_mean_hours,radiation_mean,et0_mean,wind_speed_max,farm_price_lag1,farm_price_lag2,farm_price_lag3,farm_price_ma3,rain_sum_lag1,rain_sum_lag2,temp_mean_lag1
Carrot,2018-08-01,159.62,210.46,206.84,49.03,2018,8,30.716682924017714,-3.6200000000000045,-0.8660254037844384,-0.5000000000000004,26.169295101553168,38.8,11.1,110.07037037037037,16.59259259259259,9.740048861675293,19.399438470728793,4.512031063321386,47.9,215.91,200.07,191.11,191.86666666666665,105.4074074074074,156.8148148148148,26.442771804062126
Carrot,2018-09-01,214.99,296.21,299.78,83.0,2018,9,38.60642885416584,3.569999999999993,-1.0,-1.8369701987210297e-16,26.19975308641975,39.3,10.6,151.07407407407408,15.37037037037037,10.156860775034293,20.977728395061728,4.694456790123457,38.5,159.62,215.91,200.07,196.84,110.07037037037037,105.4074074074074,26.169295101553168
Carrot,2018-10-01,234.38,299.41,336.32,83.49,2018,10,35.621624873442755,36.90999999999997,-0.8660254037844386,0.5000000000000001,24.765232974910393,33.1,11.3,427.51111111111106,28.814814814814813,7.764433117615823,15.895244922341696,3.1759139784946235,27.5,214.99,159.62,215.91,202.99666666666667,151.07407407407408,110.07037037037037,26.19975308641975
Carrot,2018-11-01,173.32,238.85,224.91,58.56,2018,11,33.787194906995786,-13.939999999999998,-0.5000000000000004,0.8660254037844384,24.50913580246914,32.8,9.6,364.6888888888889,24.037037037037038,8.268375205761318,15.564481481481481,3.120740740740741,46.7,234.38,214.99,159.62,207.56333333333336,427.51111111111106,151.07407407407408,24.765232974910393
Carrot,2018-12-01,176.55,221.92,228.35,48.58,2018,12,27.516268753175442,6.430000000000007,-2.4492935982947064e-16,1.0,24.27383512544803,31.5,9.3,116.16666666666667,15.777777777777779,9.064698848400372,16.77383512544803,3.3995579450418156,29.2,173.32,234.38,214.99,194.75,364.6888888888889,427.51111111111106,24.50913580246914
Carrot,2019-01-01,196.59,261.0,266.76,67.29,2019,1,34.22858017774038,5.759999999999991,0.49999999999999994,0.8660254037844387,24.212903225806453,35.7,6.4,50.925925925925924,9.703703703703704,10.277958074472322,19.057729988052568,4.049450418160095,29.6,176.55,173.32,234.38,182.15333333333334,116.16666666666667,364.6888888888889,24.27383512544803
Carrot,2019-02-01,254.09,325.47,343.56,80.43,2019,2,31.654125839613588,18.089999999999975,0.8660254037844386,0.5000000000000001,25.137301587301586,36.0,8.5,137.72222222222223,15.962962962962964,10.223752781452086,19.592037037037038,4.077936507936508,35.1,196.59,176.55,173.32,209.07666666666668,50.925925925925924,116.16666666666667,24.212903225806453
Carrot,2019-03-01,171.7,210.97,232.84,50.21,2019,3,29.24284843165496,21.870000000000005,1.0,6.123233995736766e-17,26.278972520908006,38.5,8.4,44.711111111111116,9.11111111111111,10.987465465286073,23.488016726403824,5.092640382317802,31.6,254.09,196.59,176.55,207.46,137.72222222222223,50.925925925925924,25.137301587301586
Carrot,2019-04-01,240.47,295.08,346.99,80.56,2019,4,33.50104649185076,51.910000000000025,0.8660254037844387,-0.49999999999999983,27.08716049382716,38.0,11.1,118.6925925925926,15.88888888888889,9.605431121399178,20.82320987654321,4.5343580246913575,35.5,171.7,254.09,196.59,222.08666666666667,44.711111111111116,137.72222222222223,26.278972520908006
Carrot,2019-05-01,164.96,222.71,236.82,64.8,2019,5,39.282226429300174,14.109999999999985,0.49999999999999994,-0.8660254037844387,27.60131421744325,38.8,11.4,71.44444444444444,14.62962962962963,10.562540979689366,20.850215053763442,4.868160095579451,41.0,240.47,171.7,254.09,192.37666666666667,118.6925925925926,44.711111111111116,27.08716049382716
Carrot,2019-06-01,250.19,346.14,357.66,101.71,2019,6,40.65308739234686,11.520000000000039,1.2246467991473532e-16,-1.0,27.607407407407408,39.1,13.0,112.76666666666667,15.666666666666666,10.03913598079561,19.192456790123455,4.719913580246914,41.6,164.96,240.47,171.7,218.54,71.44444444444444,118.6925925925926,27.60131421744325
Carrot,2019-07-01,164.21,206.32,223.88,50.89,2019,7,30.990785585052315,17.560000000000002,-0.4999999999999998,-0.8660254037844388,27.097132616487453,39.8,11.0,91.35555555555555,15.296296296296296,10.36241189765034,19.905256869772998,4.747873357228196,49.2,250.19,164.96,240.47,193.12,112.76666666666667,71.44444444444444,27.607407407407408
Carrot,2019-08-01,205.15,250.45,262.53,51.34,2019,8,25.02557883227939,12.079999999999984,-0.8660254037844384,-0.5000000000000004,26.305973715651135,38.5,12.5,207.83333333333334,20.703703703703702,8.75700611642108,17.228554360812424,4.048327359617682,42.5,164.21,250.19,164.96,206.51666666666665,91.35555555555555,112.76666666666667,27.097132616487453
Carrot,2019-09-01,159.04,219.35,223.66,62.46,2019,9,39.27311413913849,4.310000000000002,-1.0,-1.8369701987210297e-16,25.829135802469136,38.0,12.3,217.9814814814815,24.333333333333332,9.308988034979423,18.34032098765432,3.9999135802469135,38.5,205.15,164.21,250.19,176.13333333333333,207.83333333333334,91.35555555555555,26.305973715651135
Carrot,2019-10-01,218.77,295.99,275.05,66.75,2019,10,30.51148214495491,-20.939999999999998,-0.8660254037844386,0.5000000000000001,24.684707287933094,33.0,11.5,446.2851851851852,29.22222222222222,7.022678955927252,15.168781362007168,3.057060931899642,27.0,159.04,205.15,164.21,194.32000000000002,217.9814814814815,207.83333333333334,25.829135802469136
Carrot,2019-11-01,156.57,198.78,199.56,42.6,2019,11,27.208260070090013,0.7800000000000011,-0.5000000000000004,0.8660254037844384,24.95012345679012,32.3,11.0,229.92962962962963,26.11111111111111,9.403515637860083,17.369481481481483,3.454716049382716,28.7,218.77,159.04,205.15,178.12666666666667,446.2851851851852,217.9814814814815,24.684707287933094
Carrot,2019-12-01,200.01,265.66,285.88,75.76,2019,12,37.878087156598596,20.21999999999997,-2.4492935982947064e-16,1.0,24.533452807646356,31.6,9.9,222.0148148148148,23.40740740740741,8.656992559405284,15.23205495818399,3.0920310633213863,30.8,156.57,218.77,159.04,191.78333333333333,229.92962962962963,446.2851851851852,24.95012345679012
Carrot,2020-01-01,271.97,355.1,351.57,81.36,2020,1,29.91505316209392,-3.5300000000000296,0.49999999999999994,0.8660254037844387,24.866427718040622,35.0,8.1,35.46296296296296,11.148148148148149,10.679307032390815,19.835232974910394,4.180872162485065,33.8,200.01,156.57,218.77,209.51666666666665,222.0148148148148,229.92962962962963,24.533452807646356
Carrot,2020-02-01,202.86,282.85,292.77,84.95,2020,2,41.87615011527649,9.919999999999959,0.8660254037844386,0.5000000000000001,25.54367816091954,37.1,8.7,39.285185185185185,8.333333333333334,10.903973052362709,21.708429118773946,4.827918263090677,40.7,271.97,200.01,156.57,224.9466666666667,35.46296296296296,222.0148148148148,24.866427718040622
Carrot,2020-03-01,212.47,294.38,283.99,76.72,2020,3,36.108610105610154,-10.389999999999986,1.0,6.123233995736766e-17,26.619713261648748,37.0,9.0,30.65555555555556,7.592592592592593,11.034342954334264,23.400645161290324,5.168757467144564,35.0,202.86,271.97,200.01,229.10000000000002,39.285185185185185,35.46296296296296,25.54367816091954
Carrot,2020-04-01,188.77,237.09,244.17,51.86,2020,4,27.47257113282241,7.079999999999984,0.8660254037844387,-0.49999999999999983,26.975061728395062,37.8,10.6,129.98888888888888,20.22222222222222,10.672721124828533,22.053827160493825,4.7376913580246915,28.1,212.47,202.86,271.97,201.36666666666667,30.65555555555556,39.285185185185185,26.619713261648748
Carrot,2020-05-01,302.51,403.66,392.77,95.71,2020,5,31.638613057878068,-10.890000000000043,0.49999999999999994,-0.8660254037844387,27.07431302270012,37.3,13.4,184.54074074074074,22.074074074074073,9.019299054161689,18.124169653524493,4.016583034647551,43.8,188.77,212.47,202.86,234.58333333333334,129.98888888888888,30.65555555555556,26.975061728395062
Carrot,2020-06-01,228.13,286.48,301.25,65.74,2020,6,28.816890011445224,14.769999999999982,1.2246467991473532e-16,-1.0,27.07012345679012,38.5,11.6,116.4074074074074,17.296296296296298,9.95355420781893,19.088296296296296,4.403753086419753,39.3,302.51,188.77,212.47,239.8033333333333,184.54074074074074,129.98888888888888,27.07431302270012
Carrot,2020-07-01,162.68,211.47,214.91,50.51,2020,7,31.048665448324652,3.4399999999999977,-0.4999999999999998,-0.8660254037844388,26.37574671445639,37.5,12.4,152.52592592592595,20.48148148148148,9.078961413115625,17.43378733572282,3.915722819593787,38.4,228.13,302.51,188.77,231.10666666666665,116.4074074074074,184.54074074074074,27.07012345679012
Carrot,2020-08-01,227.56,278.76,326.33,74.98,2020,8,32.94953728707274,47.56999999999999,-0.8660254037844384,-0.5000000000000004,26.58183990442055,38.8,11.0,106.85185185185185,14.592592592592593,9.914153697066242,20.05278375149343,4.572078853046595,43.4,162.68,228.13,302.51,206.12333333333333,152.52592592592595,116.4074074074074,26.37574671445639
Carrot,2020-09-01,242.88,308.04,318.47,70.38,2020,9,28.977260796582343,10.430000000000007,-1.0,-1.8369701987210297e-16,25.79074074074074,36.9,11.8,215.6814814814815,21.62962962962963,7.988970222908092,16.36483950617284,3.6884320987654324,41.5,227.56,162.68,228.13,211.04,106.85185185185185,152.52592592592595,26.58183990442055
Carrot,2020-10-01,190.74,241.26,269.05,64.41,2020,10,33.76846295037068,27.79000000000002,-0.8660254037844386,0.5000000000000001,26.279091995221027,39.3,10.9,107.62592592592591,18.333333333333332,10.502320128103014,20.286403823178016,4.526618876941458,42.8,242.88,227.56,162.68,220.39333333333335,215.6814814814815,106.85185185185185,25.79074074074074
Carrot,2020-11-01,163.69,227.78,219.3,59.85,2020,11,36.562993119315095,-8.47999999999999,-0.5000000000000004,0.8660254037844384,25.08407407407407,34.6,10.5,274.7851851851851,25.25925925925926,8.593452866941014,16.191395061728397,3.3017654320987653,33.0,190.74,242.88,227.56,199.10333333333332,107.62592592592591,215.6814814814815,26.279091995221027
Carrot,2020-12-01,253.64,324.01,324.97,70.85,2020,12,27.93328026601472,0.9600000000000364,-2.4492935982947064e-16,1.0,24.260812425328552,32.2,9.4,328.14074074074074,22.962962962962962,8.186538195274128,15.054970131421745,3.0599641577060934,60.7,163.69,190.74,242.88,202.68999999999997,274.7851851851851,107.62592592592591,25.08407407407407
Carrot,2021-01-01,237.23,290.39,306.38,61.16,2021,1,25.780876878608574,15.990000000000009,0.49999999999999994,0.8660254037844387,24.084109916367982,31.8,7.8,305.01111111111106,22.22222222222222,8.01223636001593,15.325017921146955,3.077658303464755,37.6,253.64,163.69,190.74,218.18666666666664,328.14074074074074,274.7851851851851,24.260812425328552
Carrot,2021-02-01,172.36,208.26,236.17,49.85,2021,2,28.922006891386115,27.909999999999997,0.8660254037844386,0.5000000000000001,24.609920634920634,36.3,8.8,45.803703703703704,10.407407407407407,10.754679559817754,20.968068783068784,4.324074074074074,29.6,237.23,253.64,163.69,221.07666666666668,305.01111111111106,328.14074074074074,24.084109916367982
Carrot,2021-03-01,209.89,258.51,302.88,70.81,2021,3,33.736703160368215,44.370000000000005,1.0,6.123233995736766e-17,25.527240143369173,36.2,7.1,114.44814814814816,16.074074074074073,9.764480708217178,20.53426523297491,4.3707885304659495,30.8,172.36,237.23,253.64,206.49333333333334,45.803703703703704,305.01111111111106,24.609920634920634
Carrot,2021-04-01,194.61,254.23,254.93,59.97,2021,4,30.815461273592682,0.700000000000017,0.8660254037844387,-0.49999999999999983,26.35074074074074,37.8,9.6,139.86296296296297,18.48148148148148,10.590717719478738,21.803691358024693,4.592555555555555,32.4,209.89,172.36,237.23,192.28666666666666,114.44814814814816,45.803703703703704,25.527240143369173
Carrot,2021-05-01,308.96,428.2,413.94,112.11,2021,5,36.28623890269326,-14.259999999999991,0.49999999999999994,-0.8660254037844387,26.356152927120668,37.2,12.9,270.9185185185185,24.444444444444443,8.824277094119209,17.940095579450418,3.9063918757467144,45.5,194.61,209.89,172.36,237.81999999999996,139.86296296296297,114.44814814814816,26.35074074074074
Carrot,2021-06-01,251.61,325.27,362.32,92.18,2021,6,36.63604918880443,37.05000000000001,1.2246467991473532e-16,-1.0,26.42703703703704,37.8,11.7,135.70740740740743,16.88888888888889,10.241626052812071,19.585086419753086,4.388802469135802,39.5,308.96,194.61,209.89,251.72666666666666,270.9185185185185,139.86296296296297,26.356152927120668
Carrot,2021-07-01,181.12,229.21,254.03,60.5,2021,7,33.40325010862958,24.819999999999993,-0.4999999999999998,-0.8660254037844388,26.480167264038233,38.1,11.5,152.8148148148148,19.074074074074073,10.035993359219434,19.093261648745518,4.372556750298686,45.4,251.61,308.96,194.61,247.23,135.70740740740743,270.9185185185185,26.42703703703704
Carrot,2021-08-01,231.96,298.95,296.01,65.52,2021,8,28.24623717613503,-2.9399999999999977,-0.8660254037844384,-0.5000000000000004,26.173357228195936,38.2,10.5,150.7037037037037,20.14814814814815,9.281493747510952,18.53409796893668,4.1990919952210275,37.9,181.12,251.61,308.96,221.56333333333336,152.8148148148148,135.70740740740743,26.480167264038233
Carrot,2021-09-01,183.73,220.8,253.57,53.46,2021,9,29.097028739438997,32.76999999999998,-1.0,-1.8369701987210297e-16,26.211604938271606,37.8,11.8,158.91111111111113,21.48148148148148,9.599454698216736,19.07972839506173,4.259493827160494,47.1,231.96,181.12,251.61,198.93666666666664,150.7037037037037,152.8148148148148,26.173357228195936
Carrot,2021-10-01,161.46,198.57,204.78,40.21,2021,10,24.903985566712766,6.210000000000008,-0.8660254037844386,0.5000000000000001,25.332138590203105,35.8,12.1,278.4,25.11111111111111,8.63790509757069,17.564982078853046,3.6884707287933094,41.5,183.73,231.96,181.12,192.38333333333333,158.91111111111113,150.7037037037037,26.211604938271606
Carrot,2021-11-01,167.21,227.99,225.52,59.54,2021,11,35.60789689139591,-2.469999999999999,-0.5000000000000004,0.8660254037844384,24.365061728395062,33.5,10.0,427.3777777777778,26.925925925925927,6.782470631001372,14.440074074074072,2.9260493827160494,35.8,161.46,183.73,231.96,170.79999999999998,278.4,158.91111111111113,25.332138590203105
Carrot,2021-12-01,225.49,299.68,316.09,82.39,2021,12,36.53818948148943,16.409999999999968,-2.4492935982947064e-16,1.0,24.4415770609319,33.6,7.5,103.32592592592593,17.62962962962963,9.852105223682463,18.46284348864994,3.7568219832735963,30.7,167.21,161.46,183.73,184.72000000000003,427.3777777777778,278.4,24.365061728395062
Carrot,2022-01-01,191.57,268.13,262.72,73.86,2022,1,38.55507722760493,-5.409999999999968,0.49999999999999994,0.8660254037844387,24.333452807646353,34.6,6.6,79.39259259259259,16.14814814814815,10.050922418027346,19.505256869773,3.973847072879331,29.2,225.49,167.21,161.46,194.75666666666666,103.32592592592593,427.3777777777778,24.4415770609319
Carrot,2022-02-01,296.57,365.75,376.14,74.38,2022,2,25.08007381728637,10.389999999999986,0.8660254037844386,0.5000000000000001,24.69126984126984,34.9,7.6,79.60370370370372,11.11111111111111,9.95848259112287,21.214708994708996,4.435978835978836,27.7,191.57,225.49,167.21,237.87666666666667,79.39259259259259,103.32592592592593,24.333452807646353
Carrot,2022-03-01,190.67,229.44,248.57,48.34,2022,3,25.35269032742942,19.129999999999995,1.0,6.123233995736766e-17,25.770967741935483,35.5,10.5,59.69259259259258,16.555555555555557,10.201836081242533,21.651875746714456,4.57,31.9,296.57,191.57,225.49,226.26999999999998,79.60370370370372,79.39259259259259,24.69126984126984
Carrot,2022-04-01,251.09,304.47,348.61,75.45,2022,4,30.04897445180037,44.139999999999986,0.8660254037844387,-0.49999999999999983,25.617407407407406,34.3,10.9,202.30740740740737,25.962962962962962,9.503278967764063,20.255123456790127,4.1158271604938275,28.6,190.67,296.57,191.57,246.10999999999999,59.69259259259258,79.60370370370372,25.770967741935483
Carrot,2022-05-01,188.97,241.99,264.47,64.26,2022,5,34.005379687051025,22.480000000000018,0.49999999999999994,-0.8660254037844387,26.48757467144564,37.1,13.6,213.74444444444447,19.814814814814813,9.514996717775123,19.586021505376344,4.3536559139784945,42.1,251.09,190.67,296.57,210.24333333333334,202.30740740740737,59.69259259259258,25.617407407407406
Carrot,2022-06-01,272.1,357.85,350.97,82.31,2022,6,30.24989700481551,-6.8799999999999955,1.2246467991473532e-16,-1.0,26.23222222222222,37.0,12.4,124.10370370370369,19.22222222222222,9.639822321673526,19.14904938271605,4.2830864197530865,42.9,188.97,251.09,190.67,237.38666666666668,213.74444444444447,202.30740740740737,26.48757467144564
Carrot,2022-07-01,228.92,317.0,294.2,76.68,2022,7,33.496403330244924,-22.80000000000001,-0.4999999999999998,-0.8660254037844388,26.23273596176822,38.0,12.2,123.77407407407406,18.48148148148148,8.95918853046595,18.739330943847072,4.2962007168458785,43.1,272.1,188.97,251.09,229.99666666666667,124.10370370370369,213.74444444444447,26.23222222222222
Carrot,2022-08-01,174.24,226.25,229.6,53.68,2022,8,30.808063126685532,3.3499999999999943,-0.8660254037844384,-0.5000000000000004,25.684587813620073,36.9,11.1,193.66666666666666,21.25925925925926,9.281554533386434,19.427443249701316,4.245890083632019,45.9,228.92,272.1,188.97,225.08666666666667,123.77407407407406,124.10370370370369,26.23273596176822
Carrot,2022-09-01,205.08,274.07,289.5,76.7,2022,9,37.40002077237138,15.430000000000007,-1.0,-1.8369701987210297e-16,25.752222222222223,37.6,10.5,98.95185185185184,16.77777777777778,9.9764180829904,21.314691358024692,4.598962962962963,40.0,174.24,228.92,272.1,202.74666666666667,193.66666666666666,123.77407407407406,25.684587813620073
Carrot,2022-10-01,319.45,420.87,410.58,96.28,2022,10,30.13929249043904,-10.29000000000002,-0.8660254037844386,0.5000000000000001,24.89163679808841,36.8,10.4,295.11111111111114,25.962962962962962,8.194988298154787,17.328076463560336,3.6061768219832735,42.1,205.08,174.24,228.92,232.92333333333332,98.95185185185184,193.66666666666666,25.752222222222223
Carrot,2022-11-01,348.5,424.59,491.32,109.45,2022,11,31.406016813194604,66.73000000000002,-0.5000000000000004,0.8660254037844384,24.250864197530866,33.1,9.6,239.3592592592593,18.74074074074074,8.210116035665294,16.932876543209876,3.4289506172839506,31.4,319.45,205.08,174.24,291.01,295.11111111111114,98.95185185185184,24.89163679808841
Carrot,2022-12-01,226.55,274.32,327.45,74.33,2022,12,32.809519836892584,53.129999999999995,-2.4492935982947064e-16,1.0,23.920908004778973,32.6,8.0,215.6962962962963,22.185185185185187,7.868798171379264,15.54121863799283,3.2044324970131424,41.5,348.5,319.45,205.08,298.1666666666667,239.3592592592593,295.11111111111114,24.250864197530866
Carrot,2023-01-01,264.64,365.44,368.84,102.5,2023,1,38.731847516683985,3.3999999999999773,0.49999999999999994,0.8660254037844387,23.56953405017921,32.4,6.2,103.34074074074073,13.814814814814815,9.35084146090535,18.494062126642774,3.812951015531661,28.7,226.55,348.5,319.45,279.89666666666665,215.6962962962963,239.3592592592593,23.920908004778973
Carrot,2023-02-01,254.73,307.81,348.88,73.62,2023,2,28.901178148950596,41.06999999999999,0.8660254037844386,0.5000000000000001,24.21732804232804,34.1,6.1,117.72222222222223,13.222222222222221,9.727644201940036,20.465039682539683,4.152261904761905,44.3,264.64,226.55,348.5,248.64,103.34074074074073,215.6962962962963,23.56953405017921
Carrot,2023-03-01,216.6,294.09,272.75,66.82,2023,3,30.849477908828295,-21.339999999999975,1.0,6.123233995736766e-17,25.44014336917563,35.4,10.5,101.71481481481482,18.074074074074073,10.236548420284082,21.96173237753883,4.543154121863799,34.7,254.73,264.64,226.55,245.3233333333333,117.72222222222223,103.34074074074073,24.21732804232804
Carrot,2023-04-01,213.46,264.11,281.85,59.52,2023,4,27.88343114240085,17.74000000000001,0.8660254037844387,-0.49999999999999983,26.40691358024691,36.8,10.4,125.12592592592593,18.25925925925926,10.259467297668039,22.379345679012346,4.719345679012346,26.6,216.6,254.73,264.64,228.26333333333332,101.71481481481482,117.72222222222223,25.44014336917563
Carrot,2023-05-01,235.24,316.16,309.41,77.55,2023,5,32.966318242510525,-6.75,0.49999999999999994,-0.8660254037844387,26.61672640382318,37.0,11.9,151.91851851851848,19.88888888888889,9.052870496482146,19.442508960573477,4.1923655913978495,39.3,213.46,216.6,254.73,221.76666666666665,125.12592592592593,101.71481481481482,26.40691358024691
Carrot,2023-06-01,180.19,221.2,253.11,56.96,2023,6,31.611059653110797,31.910000000000025,1.2246467991473532e-16,-1.0,27.14296296296296,37.9,12.9,117.73703703703703,18.666666666666668,10.179046608367628,20.140827160493828,4.662617283950617,37.4,235.24,213.46,216.6,209.63,151.91851851851848,125.12592592592593,26.61672640382318
Carrot,2023-07-01,290.89,397.74,385.96,100.96,2023,7,34.70726573369118,-11.78000000000003,-0.4999999999999998,-0.8660254037844388,26.840979689366787,39.3,11.8,118.34444444444445,17.333333333333332,9.548847059604407,19.37148148148148,4.611099163679809,43.9,180.19,235.24,213.46,235.43999999999997,117.73703703703703,151.91851851851848,27.14296296296296
Carrot,2023-08-01,254.13,350.27,321.24,81.62,2023,8,32.11740757981837,-29.029999999999973,-0.8660254037844384,-0.5000000000000004,27.261409796893666,39.5,11.4,74.89629629629628,15.777777777777779,10.886052190362406,22.576105137395462,5.263297491039427,35.1,290.89,180.19,235.24,241.73666666666665,118.34444444444445,117.73703703703703,26.840979689366787
Carrot,2023-09-01,262.75,330.23,352.86,78.8,2023,9,29.990473838068947,22.629999999999995,-1.0,-1.8369701987210297e-16,25.915185185185184,37.0,12.0,254.35555555555558,24.48148148148148,8.70759411179698,18.487765432098765,4.146185185185185,41.1,254.13,290.89,180.19,269.25666666666666,74.89629629629628,118.34444444444445,27.261409796893666
Carrot,2023-10-01,299.48,413.59,413.79,114.21,2023,10,38.136089843699125,0.20000000000004547,-0.8660254037844386,0.5000000000000001,25.041696535244924,35.2,11.7,390.61851851851856,27.88888888888889,8.155679135138724,17.433476702508962,3.5616367980884114,37.3,262.75,254.13,290.89,272.12,254.35555555555558,74.89629629629628,25.915185185185184
Carrot,2023-11-01,207.21,286.17,272.14,71.94,2023,11,34.71838486637475,-14.03000000000003,-0.5000000000000004,0.8660254037844384,24.58407407407407,32.2,10.8,515.1407407407407,29.11111111111111,7.543883251028808,15.49683950617284,3.0763703703703706,26.1,299.48,262.75,254.13,256.48,390.61851851851856,254.35555555555558,25.041696535244924
Carrot,2023-12-01,173.41,219.87,230.99,52.02,2023,12,29.99825269693057,11.120000000000005,-2.4492935982947064e-16,1.0,24.70310633213859,32.4,10.1,347.7074074074075,27.074074074074073,7.775822411389885,15.059247311827956,3.05715651135006,35.0,207.21,299.48,262.75,226.70000000000002,515.1407407407407,390.61851851851856,24.58407407407407
Carrot,2024-01-01,297.94,395.96,420.19,110.14,2024,1,36.96716219132638,24.230000000000018,0.49999999999999994,0.8660254037844387,24.613500597371566,33.2,6.6,164.60370370370367,17.22222222222222,9.050596405814415,17.903405017921145,3.690406212664277,34.3,173.41,207.21,299.48,226.18666666666664,347.7074074074075,515.1407407407407,24.70310633213859
Carrot,2024-02-01,212.79,279.04,285.88,69.67,2024,2,32.74118485775419,6.839999999999975,0.8660254037844386,0.5000000000000001,25.937037037037037,37.3,10.1,38.696296296296296,9.62962962962963,10.865918103448278,22.239182630906768,4.844712643678161,36.2,297.94,173.41,207.21,228.04666666666665,164.60370370370367,347.7074074074075,24.613500597371566
Carrot,2024-03-01,277.27,368.08,358.11,85.83,2024,3,30.955375282080546,-9.96999999999997,1.0,6.123233995736766e-17,26.72258064516129,38.3,9.8,58.05925925925926,8.407407407407407,10.914837687508298,23.956308243727598,5.247909199522103,29.8,212.79,297.94,173.41,262.6666666666667,38.696296296296296,164.60370370370367,25.937037037037037
Carrot,2024-04-01,322.12,408.05,440.45,102.13,2024,4,31.70556571912153,32.39999999999998,0.8660254037844387,-0.49999999999999983,27.57950617283951,39.4,11.3,112.4925925925926,16.814814814814813,10.575852921810698,22.987333333333336,4.997975308641975,30.3,277.27,212.79,297.94,270.7266666666667,58.05925925925926,38.696296296296296,26.72258064516129
Carrot,2024-05-01,229.81,285.62,321.62,73.81,2024,5,32.117822497792744,36.0,0.49999999999999994,-0.8660254037844387,27.09545997610514,40.3,13.7,371.0,23.77777777777778,8.357931302270012,18.273715651135007,3.9950537634408603,48.3,322.12,277.27,212.79,276.40000000000003,112.4925925925926,58.05925925925926,27.57950617283951
Carrot,2024-06-01,315.59,402.08,454.21,112.56,2024,6,35.66651805617477,52.129999999999995,1.2246467991473532e-16,-1.0,26.601388888888888,36.4,12.8,53.1,6.333333333333333,9.251713567386833,18.447453703703705,3.9457407407407405,36.0,229.81,322.12,277.27,289.17333333333335,371.0,112.4925925925926,27.09545997610514
Green Chilli,2010-01-01,117.12,149.29,158.81,36.93,2010,1,31.531735372493703,9.52000000000001,0.49999999999999994,0.8660254037844387,24.38219832735962,33.2,13.1,74.89629629629628,11.555555555555555,10.191066301606265,18.25299880525687,3.817479091995221,31.1,117.12,117.12,117.12,117.12,74.89629629629628,74.89629629629628,24.38219832735962
Green Chilli,2010-02-01,137.04,172.6,196.22,47.37,2010,2,34.56652468875898,23.620000000000005,0.8660254037844386,0.5000000000000001,25.346428571428575,36.5,12.6,27.08888888888889,5.0,10.081776940035274,20.48521164021164,4.425886243386243,31.2,117.12,117.12,117.12,127.08,74.89629629629628,74.89629629629628,24.38219832735962
Green Chilli,2010-03-01,130.66,178.0,187.98,52.33,2010,3,40.050482128821265,9.97999999999999,1.0,6.123233995736766e-17,26.880884109916366,37.2,12.9,62.329629629629636,9.666666666666666,10.952022939068101,22.906750298685782,5.054336917562724,28.3,137.04,117.12,117.12,128.27333333333334,27.08888888888889,74.89629629629628,25.346428571428575
Green Chilli,2010-04-01,146.22,188.25,189.71,42.76,2010,4,29.243585526203304,1.460000000000008,0.8660254037844387,-0.49999999999999983,26.98037037037037,36.3,15.0,183.96666666666667,21.77777777777778,10.057895030864195,20.685123456790123,4.393654320987655,28.8,130.66,137.04,117.12,137.97333333333333,62.329629629629636,27.08888888888889,26.880884109916366
Green Chilli,2010-05-01,125.01,168.95,159.63,39.28,2010,5,31.421461145939407,-9.319999999999993,0.49999999999999994,-0.8660254037844387,26.86762246117085,35.5,15.9,171.74074074074073,22.51851851851852,9.573050126111776,18.505292712066908,4.026881720430108,48.0,146.22,130.66,137.04,133.96333333333334,183.96666666666667,62.329629629629636,26.98037037037037
Green Chilli,2010-06-01,147.47,194.46,203.43,51.48,2010,6,34.90877133737618,8.969999999999999,1.2246467991473532e-16,-1.0,26.621975308641975,37.0,16.0,161.88888888888889,20.51851851851852,9.854107297668039,18.50595061728395,4.217641975308642,47.1,125.01,146.22,130.66,139.56666666666666,171.74074074074073,183.96666666666667,26.86762246117085
Green Chilli,2010-07-01,145.82,202.06,203.25,56.84,2010,7,38.97953711456788,1.1899999999999977,-0.4999999999999998,-0.8660254037844388,26.288530465949822,35.5,14.8,127.11111111111111,19.666666666666668,9.882708134209476,18.813775388291518,4.249342891278375,40.1,147.47,125.01,146.22,139.43333333333334,161.88888888888889,171.74074074074073,26.621975308641975
Green Chilli,2010-08-01,143.95,184.95,191.54,44.3,2010,8,30.774553126395883,6.590000000000003,-0.8660254037844384,-0.5000000000000004,26.09295101553166,36.0,14.8,145.3,19.40740740740741,9.287111814682067,17.983154121863798,4.0579689366786145,40.0,145.82,147.47,125.01,145.74666666666664,127.11111111111111,161.88888888888889,26.288530465949822
Green Chilli,2010-09-01,132.09,170.16,185.9,45.94,2010,9,34.779290802263,15.740000000000009,-1.0,-1.8369701987210297e-16,25.68567901234568,35.3,14.6,185.2185185185185,21.962962962962962,8.915182475994513,18.153679012345677,3.9281604938271606,37.0,143.95,145.82,147.47,140.62,145.3,127.11111111111111,26.09295101553166
